2.61	0.337	0.103	0.139272	0	-1.92171	-0.346544	0	7.72924	0	0	-3.30597	
2.62	0.337	0.103	0.135806	0	-1.8454	-0.346544	0	7.63114	0	0	-3.30597	
2.63	0.337	0.103	0.132341	0	-1.77007	-0.346544	0	7.53304	0	0	-3.30597	
2.64	0.337	0.103	0.128876	0	-1.69572	-0.346544	0	7.43494	0	0	-3.30597	
2.65	0.337	0.103	0.12541	0	-1.62235	-0.346544	0	7.33684	0	0	-3.30597	
2.66	0.337	0.103	0.121945	0	-1.54996	-0.346544	0	7.23874	0	0	-3.30597	
2.67	0.337	0.103	0.118479	0	-1.47855	-0.346544	0	7.14064	0	0	-3.30597	
2.68	0.337	0.103	0.115014	0	-1.40813	-0.346544	0	7.04254	0	0	-3.30597	
2.69	0.337	0.103	0.111548	0	-1.33869	-0.346544	0	6.94444	0	0	-3.30597	
2.7	0.337	0.103	0.108083	0	-1.27022	-0.346544	0	6.84634	0	0	-3.30597	
2.71	0.337	0.103	0.104617	0	-1.20274	-0.346544	0	6.74824	0	0	-3.30597	
2.72	0.337	0.103	0.101152	0	-1.13624	-0.346544	0	6.65014	0	0	-3.30597	
2.73	0.337	0.103	0.0976866	0	-1.07072	-0.346544	0	6.55204	0	0	-3.30597	
2.74	0.337	0.103	0.0942212	0	-1.00618	-0.346544	0	6.45394	0	0	-3.30597	
2.75	0.337	0.103	0.0907557	0	-0.94262	-0.346544	0	6.35584	0	0	-3.30597	
2.76	0.337	0.103	0.0872903	0	-0.880042	-0.346544	0	6.25774	0	0	-3.30597	
2.77	0.337	0.103	0.0838248	0	-0.818446	-0.346544	0	6.15964	0	0	-3.30597	
2.78	0.337	0.103	0.0803594	0	-0.75783	-0.346544	0	6.06154	0	0	-3.30597	
2.79	0.337	0.103	0.076894	0	-0.698196	-0.346544	0	5.96344	0	0	-3.30597	
2.8	0.337	0.103	0.0734285	0	-0.639542	-0.346544	0	5.86534	0	0	-3.30597	
2.81	0.337	0.103	0.0699631	0	-0.58187	-0.346544	0	5.76724	0	0	-3.30597	
2.82	0.337	0.103	0.0664976	0	-0.525179	-0.346544	0	5.66914	0	0	-3.30597	
2.83	0.337	0.103	0.0630322	0	-0.469468	-0.346544	0	5.57104	0	0	-3.30597	
